episode_id,source_group,source_path,stem,format,obs_shape,obs_dim,num_steps,action_min,action_max,layout,partner,seed,agent_index,role_swap,reward_sum,num_deliveries,first_delivery_t,last_delivery_t,stay_ratio,interact_ratio,has_npz,has_pkl,has_metadata_json,has_layout_file,quality_flags,quality_tier,usable_for_bc,usable_for_environment_rollout
coordination_ring_20260524_173905_0,LQTM,data\LQTM\recordings\coordination_ring_20260524_173905.npz,coordination_ring_20260524_173905,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,3,1,False,0.0,0.0,-1,-1,0.84,0.024,True,True,True,False,high_stay|zero_reward,D,False,True
coordination_ring_20260524_174017_0,LQTM,data\LQTM\recordings\coordination_ring_20260524_174017.npz,coordination_ring_20260524_174017,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,4,1,False,60.0,3.0,107,220,0.84,0.024,True,True,True,False,high_stay|long_repeat_53,A,True,True
coordination_ring_20260524_181212_0,LQTM,data\LQTM\recordings\coordination_ring_20260524_181212.npz,coordination_ring_20260524_181212,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,3,1,False,20.0,1.0,207,207,0.488,0.076,True,True,True,False,ok,B,True,True
coordination_ring_20260524_181316_0,LQTM,data\LQTM\recordings\coordination_ring_20260524_181316.npz,coordination_ring_20260524_181316,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,3,1,False,20.0,1.0,233,233,0.488,0.072,True,True,True,False,ok,B,True,True
coordination_ring_20260524_181414_0,LQTM,data\LQTM\recordings\coordination_ring_20260524_181414.npz,coordination_ring_20260524_181414,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,4,1,False,100.0,5.0,75,248,0.52,0.072,True,True,True,False,ok,A,True,True
counter_circuit_20260524_174131_0,LQTM,data\LQTM\recordings\counter_circuit_20260524_174131.npz,counter_circuit_20260524_174131,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,5,1,False,0.0,0.0,-1,-1,0.88,0.012,True,True,True,False,high_stay|zero_reward|long_repeat_53,D,False,True
counter_circuit_20260524_174240_0,LQTM,data\LQTM\recordings\counter_circuit_20260524_174240.npz,counter_circuit_20260524_174240,npz,"(250, 96)",96,250,0,4,counter_circuit,unknown,6,1,False,0.0,0.0,-1,-1,0.94,0.0,True,True,True,False,high_stay|no_interact|zero_reward|long_repeat_109,D,False,True
counter_circuit_20260524_181527_0,LQTM,data\LQTM\recordings\counter_circuit_20260524_181527.npz,counter_circuit_20260524_181527,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,5,1,False,0.0,0.0,-1,-1,0.512,0.072,True,True,True,False,zero_reward,C,True,True
counter_circuit_20260524_181620_0,LQTM,data\LQTM\recordings\counter_circuit_20260524_181620.npz,counter_circuit_20260524_181620,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,5,1,False,0.0,0.0,-1,-1,0.468,0.068,True,True,True,False,zero_reward,C,True,True
counter_circuit_20260524_181719_0,LQTM,data\LQTM\recordings\counter_circuit_20260524_181719.npz,counter_circuit_20260524_181719,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,6,1,False,55.0,2.75,239,239,0.54,0.056,True,True,True,False,ok,A,True,True
cramped_room_20260521_201144_0,LQTM,data\LQTM\recordings\cramped_room_20260521_201144.npz,cramped_room_20260521_201144,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,100.0,5.0,40,239,0.74,0.016,True,True,True,False,ok,A,True,True
cramped_room_20260521_201237_0,LQTM,data\LQTM\recordings\cramped_room_20260521_201237.npz,cramped_room_20260521_201237,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,80.0,4.0,40,210,0.612,0.092,True,True,True,False,ok,A,True,True
cramped_room_20260521_201336_0,LQTM,data\LQTM\recordings\cramped_room_20260521_201336.npz,cramped_room_20260521_201336,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,100.0,5.0,47,231,0.568,0.08,True,True,True,False,ok,A,True,True
cramped_room_20260521_201430_0,LQTM,data\LQTM\recordings\cramped_room_20260521_201430.npz,cramped_room_20260521_201430,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,100.0,5.0,39,246,0.588,0.076,True,True,True,False,ok,A,True,True
cramped_room_20260521_202100_0,LQTM,data\LQTM\recordings\cramped_room_20260521_202100.npz,cramped_room_20260521_202100,npz,"(80, 96)",96,80,4,5,cramped_room,unknown,67,1,False,20.0,1.0,40,40,0.0875,0.9125,True,True,True,False,long_repeat_73,B,True,True
cramped_room_20260521_202152_0,LQTM,data\LQTM\recordings\cramped_room_20260521_202152.npz,cramped_room_20260521_202152,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,80.0,4.0,45,229,0.704,0.076,True,True,True,False,ok,A,True,True
cramped_room_20260521_202353_0,LQTM,data\LQTM\recordings\cramped_room_20260521_202353.npz,cramped_room_20260521_202353,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,20.0,1.0,43,43,0.556,0.08,True,True,True,False,ok,B,True,True
cramped_room_20260522_204304_0,LQTM,data\LQTM\recordings\cramped_room_20260522_204304.npz,cramped_room_20260522_204304,npz,"(143, 96)",96,143,0,5,cramped_room,unknown,67,1,False,20.0,1.0,42,42,0.6993,0.0629,True,True,True,False,long_repeat_58,B,True,True
cramped_room_20260522_204356_0,LQTM,data\LQTM\recordings\cramped_room_20260522_204356.npz,cramped_room_20260522_204356,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,100.0,5.0,40,229,0.612,0.088,True,True,True,False,ok,A,True,True
cramped_room_20260522_204459_0,LQTM,data\LQTM\recordings\cramped_room_20260522_204459.npz,cramped_room_20260522_204459,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,40.0,2.0,48,102,0.76,0.064,True,True,True,False,long_repeat_88,A,True,True
cramped_room_20260522_204559_0,LQTM,data\LQTM\recordings\cramped_room_20260522_204559.npz,cramped_room_20260522_204559,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,120.0,6.0,37,246,0.7,0.056,True,True,True,False,ok,A,True,True
cramped_room_20260524_173431_0,LQTM,data\LQTM\recordings\cramped_room_20260524_173431.npz,cramped_room_20260524_173431,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,80.0,4.0,40,189,0.836,0.016,True,True,True,False,high_stay|long_repeat_65,A,True,True
cramped_room_20260524_174351_0,LQTM,data\LQTM\recordings\cramped_room_20260524_174351.npz,cramped_room_20260524_174351,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,8,1,False,0.0,0.0,-1,-1,0.908,0.056,True,True,True,False,high_stay|zero_reward,D,False,True
cramped_room_20260524_175523_0,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,100.0,5.0,87,236,0.008,0.364,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_1,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,40.0,2.0,87,239,0.484,0.056,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_2,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,140.0,7.0,42,242,0.024,0.496,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_3,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,60.0,3.0,72,214,0.3,0.212,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_4,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,20.0,1.0,218,218,0.016,0.1,True,True,True,False,long_repeat_67,B,True,True
cramped_room_20260524_175523_5,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,100.0,5.0,41,227,0.324,0.232,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_6,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,60.0,3.0,68,133,0.308,0.144,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_7,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,60.0,3.0,47,219,0.232,0.12,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_8,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,60,243,0.012,0.36,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_9,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,123,232,0.028,0.292,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_10,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,40.0,2.0,45,81,0.028,0.14,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_11,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,46,227,0.164,0.368,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_12,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,100.0,5.0,51,222,0.148,0.308,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_13,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,89,245,0.188,0.148,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_14,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,59,230,0.02,0.452,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_15,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,76,246,0.004,0.36,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_16,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,85,219,0.02,0.308,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_17,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,151,249,0.172,0.2,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_18,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,108,205,0.168,0.244,True,True,True,False,ok,A,True,True
cramped_room_20260524_175523_19,LQTM,data\LQTM\recordings\cramped_room_20260524_175523.npz,cramped_room_20260524_175523,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,68,241,0.188,0.268,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_0,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,100.0,5.0,87,236,0.008,0.364,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_1,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,40.0,2.0,87,239,0.484,0.056,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_2,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,140.0,7.0,42,242,0.024,0.496,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_3,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,60.0,3.0,72,214,0.3,0.212,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_4,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,20.0,1.0,218,218,0.016,0.1,True,True,True,False,long_repeat_67,B,True,True
cramped_room_20260524_175603_5,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,100.0,5.0,41,227,0.324,0.232,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_6,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,60.0,3.0,68,133,0.308,0.144,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_7,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,60.0,3.0,47,219,0.232,0.12,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_8,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,60,243,0.012,0.36,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_9,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,123,232,0.028,0.292,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_10,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,40.0,2.0,45,81,0.028,0.14,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_11,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,46,227,0.164,0.368,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_12,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,100.0,5.0,51,222,0.148,0.308,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_13,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,89,245,0.188,0.148,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_14,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,59,230,0.02,0.452,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_15,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,76,246,0.004,0.36,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_16,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,85,219,0.02,0.308,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_17,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,151,249,0.172,0.2,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_18,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,108,205,0.168,0.244,True,True,True,False,ok,A,True,True
cramped_room_20260524_175603_19,LQTM,data\LQTM\recordings\cramped_room_20260524_175603.npz,cramped_room_20260524_175603,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,68,241,0.188,0.268,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_0,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,100.0,5.0,87,236,0.008,0.364,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_1,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,40.0,2.0,87,239,0.484,0.056,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_2,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,140.0,7.0,42,242,0.024,0.496,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_3,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,60.0,3.0,72,214,0.3,0.212,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_4,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,20.0,1.0,218,218,0.016,0.1,True,True,True,False,long_repeat_67,B,True,True
cramped_room_20260524_175658_5,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,100.0,5.0,41,227,0.324,0.232,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_6,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,60.0,3.0,68,133,0.308,0.144,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_7,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,60.0,3.0,47,219,0.232,0.12,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_8,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,60,243,0.012,0.36,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_9,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,123,232,0.028,0.292,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_10,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,40.0,2.0,45,81,0.028,0.14,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_11,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,46,227,0.164,0.368,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_12,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,100.0,5.0,51,222,0.148,0.308,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_13,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,89,245,0.188,0.148,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_14,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,59,230,0.02,0.452,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_15,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,120.0,6.0,76,246,0.004,0.36,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_16,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,85,219,0.02,0.308,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_17,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,151,249,0.172,0.2,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_18,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,108,205,0.168,0.244,True,True,True,False,ok,A,True,True
cramped_room_20260524_175658_19,LQTM,data\LQTM\recordings\cramped_room_20260524_175658.npz,cramped_room_20260524_175658,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,1,1,False,80.0,4.0,68,241,0.188,0.268,True,True,True,False,ok,A,True,True
cramped_room_20260524_181819_0,LQTM,data\LQTM\recordings\cramped_room_20260524_181819.npz,cramped_room_20260524_181819,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,7,1,False,100.0,5.0,41,219,0.612,0.108,True,True,True,False,ok,A,True,True
cramped_room_20260524_181919_0,LQTM,data\LQTM\recordings\cramped_room_20260524_181919.npz,cramped_room_20260524_181919,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,8,1,False,40.0,2.0,94,181,0.588,0.116,True,True,True,False,ok,A,True,True
forced_coordination_20260524_174520_0,LQTM,data\LQTM\recordings\forced_coordination_20260524_174520.npz,forced_coordination_20260524_174520,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,9,1,False,0.0,0.0,-1,-1,0.864,0.048,True,True,True,False,high_stay|zero_reward,D,False,True
forced_coordination_20260524_174635_0,LQTM,data\LQTM\recordings\forced_coordination_20260524_174635.npz,forced_coordination_20260524_174635,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,10,1,False,0.0,0.0,-1,-1,0.88,0.06,True,True,True,False,high_stay|zero_reward,D,False,True
forced_coordination_20260524_182018_0,LQTM,data\LQTM\recordings\forced_coordination_20260524_182018.npz,forced_coordination_20260524_182018,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,9,1,False,0.0,0.0,-1,-1,0.468,0.196,True,True,True,False,zero_reward,C,True,True
forced_coordination_20260524_182117_0,LQTM,data\LQTM\recordings\forced_coordination_20260524_182117.npz,forced_coordination_20260524_182117,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,10,1,False,100.0,5.0,87,247,0.42,0.216,True,True,True,False,ok,A,True,True
forced_coordination_20260524_184847_0,LQTM,data\LQTM\recordings\forced_coordination_20260524_184847.npz,forced_coordination_20260524_184847,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,10,1,False,120.0,6.0,76,226,0.26,0.268,True,True,True,False,ok,A,True,True
forced_coordination_20260524_184946_0,LQTM,data\LQTM\recordings\forced_coordination_20260524_184946.npz,forced_coordination_20260524_184946,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,10,1,False,120.0,6.0,72,210,0.224,0.276,True,True,True,False,ok,A,True,True
large_room_20260524_174747_0,LQTM,data\LQTM\recordings\large_room_20260524_174747.npz,large_room_20260524_174747,npz,"(250, 96)",96,250,0,5,large_room,unknown,11,1,False,0.0,0.0,-1,-1,0.752,0.08,True,True,True,False,zero_reward,C,True,True
large_room_20260524_174906_0,LQTM,data\LQTM\recordings\large_room_20260524_174906.npz,large_room_20260524_174906,npz,"(250, 96)",96,250,0,5,large_room,unknown,12,1,False,0.0,0.0,-1,-1,0.9,0.024,True,True,True,False,high_stay|zero_reward,D,False,True
large_room_20260524_182232_0,LQTM,data\LQTM\recordings\large_room_20260524_182232.npz,large_room_20260524_182232,npz,"(250, 96)",96,250,0,5,large_room,unknown,11,1,False,40.0,2.0,117,223,0.52,0.092,True,True,True,False,ok,A,True,True
large_room_20260524_182330_0,LQTM,data\LQTM\recordings\large_room_20260524_182330.npz,large_room_20260524_182330,npz,"(250, 96)",96,250,0,5,large_room,unknown,12,1,False,0.0,0.0,-1,-1,0.356,0.116,True,True,True,False,zero_reward,C,True,True
simple_o_20260524_175016_0,LQTM,data\LQTM\recordings\simple_o_20260524_175016.npz,simple_o_20260524_175016,npz,"(250, 96)",96,250,0,5,simple_o,unknown,13,1,False,160.0,8.0,27,233,0.972,0.004,True,True,True,False,high_stay|long_repeat_149,A,True,True
simple_o_20260524_175129_0,LQTM,data\LQTM\recordings\simple_o_20260524_175129.npz,simple_o_20260524_175129,npz,"(250, 96)",96,250,0,5,simple_o,unknown,14,1,False,20.0,1.0,142,142,0.764,0.072,True,True,True,False,ok,B,True,True
simple_o_20260524_182428_0,LQTM,data\LQTM\recordings\simple_o_20260524_182428.npz,simple_o_20260524_182428,npz,"(250, 96)",96,250,0,5,simple_o,unknown,13,1,False,60.0,3.0,62,130,0.408,0.08,True,True,True,False,ok,A,True,True
simple_o_20260524_182520_0,LQTM,data\LQTM\recordings\simple_o_20260524_182520.npz,simple_o_20260524_182520,npz,"(250, 96)",96,250,0,5,simple_o,unknown,13,1,False,160.0,8.0,32,239,0.372,0.152,True,True,True,False,ok,A,True,True
simple_o_20260524_182630_0,LQTM,data\LQTM\recordings\simple_o_20260524_182630.npz,simple_o_20260524_182630,npz,"(250, 96)",96,250,0,5,simple_o,unknown,14,1,False,60.0,3.0,86,209,0.408,0.156,True,True,True,False,ok,A,True,True
simple_o_20260524_185047_0,LQTM,data\LQTM\recordings\simple_o_20260524_185047.npz,simple_o_20260524_185047,npz,"(250, 96)",96,250,0,5,simple_o,unknown,13,1,False,100.0,5.0,38,222,0.3,0.164,True,True,True,False,ok,A,True,True
simple_o_20260524_185151_0,LQTM,data\LQTM\recordings\simple_o_20260524_185151.npz,simple_o_20260524_185151,npz,"(250, 96)",96,250,0,5,simple_o,unknown,13,1,False,160.0,8.0,31,213,0.268,0.192,True,True,True,False,ok,A,True,True
simple_o_20260524_185247_0,LQTM,data\LQTM\recordings\simple_o_20260524_185247.npz,simple_o_20260524_185247,npz,"(250, 96)",96,250,0,5,simple_o,unknown,13,1,False,180.0,9.0,32,249,0.296,0.22,True,True,True,False,ok,A,True,True
